Date,XOM,CVX,COP,LMT,RTX,NOC,WTI_Crude
1990-12-13,3.9084174633026123,4.579700469970703,3.0808346271514893,3.7845299243927,1.7284196615219116,3.6290786266326904,26.45
1990-12-14,3.9277663230895996,4.604590892791748,3.021010637283325,3.814685583114624,1.7329553365707397,3.677793502807617,26.6
1990-12-17,3.947113275527954,4.612888813018799,3.035966634750366,3.9654626846313477,1.7601746320724487,3.7021491527557373,27.1
1990-12-18,3.947113275527954,4.612888813018799,3.125699043273926,3.935311794281006,1.7828577756881714,3.6047239303588867,27.85
1990-12-19,3.9084174633026123,4.712447643280029,3.125699043273926,4.071010589599609,1.7465652227401733,3.6047239303588867,28.26
1990-12-20,3.8987419605255127,4.778819561004639,3.125699043273926,4.08608865737915,1.7374919652938843,3.653434991836548,27.5
1990-12-21,3.9277663230895996,4.745635032653809,3.1556105613708496,4.101166725158691,1.7374919652938843,3.677793502807617,27.08
1990-12-24,3.966461420059204,4.729040622711182,3.1406571865081787,4.040854454040527,1.710273027420044,3.750858783721924,26.95
1990-12-26,4.005161762237549,4.861784934997559,3.2154347896575928,3.9654626846313477,1.692126750946045,3.750858783721924,27.35
1990-12-27,3.966461420059204,4.820303440093994,3.170565366744995,3.980543375015259,1.7148090600967407,3.7021491527557373,26.95
1990-12-28,3.995488405227661,4.828599452972412,3.125699043273926,4.055933475494385,1.7374919652938843,3.750858783721924,27.58
1990-12-31,4.005161762237549,4.820303440093994,3.125699043273926,4.055933475494385,1.7374919652938843,3.38551664352417,28.48
1991-01-02,3.9277663230895996,4.803706645965576,3.0658786296844482,3.875000238418579,1.7329553365707397,3.5072989463806152,26.53
1991-01-03,3.947113275527954,4.712447643280029,2.9911012649536133,3.85992169380188,1.710273027420044,3.38551664352417,25.61
1991-01-04,3.9858105182647705,4.712447643280029,2.9761455059051514,3.890076160430908,1.719346523284912,3.4098734855651855,24.88
1991-01-07,3.937439203262329,4.7373366355896,2.9761455059051514,3.9202303886413574,1.6649080514907837,3.434230089187622,27.25
1991-01-08,3.9277663230895996,4.745635032653809,3.035966634750366,3.85992169380188,1.6331524848937988,3.4585869312286377,27.5
1991-01-09,3.8600478172302246,4.712447643280029,2.9911012649536133,3.8297641277313232,1.5696406364440918,3.3368053436279297,28.0
1991-01-10,3.8987419605255127,4.729040622711182,2.9911012649536133,3.875000238418579,1.5968600511550903,3.239377975463867,27.55
1991-01-11,3.8600478172302246,4.670966625213623,2.931278705596924,3.935311794281006,1.610469937324524,3.3124465942382812,27.43
1991-01-14,3.869720220565796,4.7373366355896,3.021010637283325,3.9051530361175537,1.5787131786346436,3.38551664352417,30.13
1991-01-15,3.8600478172302246,4.795413970947266,3.021010637283325,4.08608865737915,1.5832504034042358,3.531653642654419,30.35
1991-01-16,3.8503711223602295,4.845193386077881,2.9761455059051514,4.071010589599609,1.6150059700012207,3.5803675651550293,32.25
1991-01-17,3.937439203262329,4.812007904052734,2.9611895084381104,4.206709861755371,1.7284196615219116,3.7021491527557373,21.48
1991-01-18,3.995488405227661,4.795413970947266,2.9761455059051514,4.327332973480225,1.7284196615219116,3.7752163410186768,20.05
1991-01-21,3.966461420059204,4.812007904052734,2.931278705596924,4.523345470428467,1.6966625452041626,4.018777847290039,21.63
1991-01-22,3.937439203262329,4.778819561004639,3.006057024002075,4.508265495300293,1.5832504034042358,3.872641086578369,24.91
1991-01-23,4.024508953094482,4.911564826965332,3.110745668411255,4.493189811706543,1.6013964414596558,3.9700655937194824,24.08
1991-01-24,4.024508953094482,4.9032697677612305,3.110745668411255,4.3725666999816895,1.6331524848937988,3.9213531017303467,25.63
1991-01-25,4.07288122177124,4.8783769607543945,3.1406571865081787,4.34241247177124,1.6512978076934814,3.9213531017303467,24.15
1991-01-28,4.063205242156982,4.870083332061768,3.0808346271514893,4.493189811706543,1.6512978076934814,3.872641086578369,21.03
1991-01-29,4.024508953094482,4.7871198654174805,3.0808346271514893,4.4479546546936035,1.6966625452041626,4.091845989227295,21.73
1991-01-30,4.005161762237549,4.679262638092041,3.0509235858917236,4.643965721130371,1.719346523284912,4.091845989227295,21.08
1991-01-31,3.995488405227661,4.7373366355896,3.0509235858917236,4.6288886070251465,1.7238824367523193,4.164915084838867,21.9
1991-02-01,3.9084174633026123,4.695852756500244,3.110745668411255,4.583654880523682,1.7374919652938843,4.1162028312683105,21.33
1991-02-04,3.966461420059204,4.637776851654053,3.0992555618286133,4.613808631896973,1.7465652227401733,4.700752258300781,21.23
1991-02-05,3.9699909687042236,4.647845268249512,3.1294918060302734,4.870132923126221,1.7919296026229858,4.89560079574585,20.7
